recno,rho,T,P,u
2024,0.001,6000000.0,37.38661,56130.2
2025,0.002,6000000.0,74.7665,56119.72
2026,0.003,6000000.0,112.1423,56113.67
2027,0.004,6000000.0,149.5163,56109.15
2028,0.005,6000000.0,186.8889,56106.05
2029,0.006,6000000.0,224.2601,56103.6
2030,0.007,6000000.0,261.6299,56099.76
2031,0.008,6000000.0,298.9984,56096.01
2032,0.009,6000000.0,336.3654,56092.12
2033,0.01,6000000.0,373.7311,56089.28
2034,0.02,6000000.0,747.3113,56061.09
2035,0.03,6000000.0,1120.749,56040.68
2036,0.04,6000000.0,1494.029,56024.06
2037,0.05,6000000.0,1867.144,56010.97
2038,0.06,6000000.0,2240.237,55999.23
2039,0.07,6000000.0,2613.292,55985.85
2040,0.08,6000000.0,2986.273,55972.47
2041,0.09,6000000.0,3359.171,55958.92
2042,0.1,6000000.0,3731.995,55944.72
2043,0.177828,6000000.0,6631.861,55872.06
2044,0.316228,6000000.0,11785.77,55783.67
2045,0.562341,6000000.0,20945.06,55659.66
2046,1.0,6000000.0,37215.97,55522.34
2047,1.778279,6000000.0,66104.19,55419.03
2048,3.162278,6000000.0,117372.1,55250.46
2049,5.623413,6000000.0,208379.2,54986.9
2050,10.0,6000000.0,369950.0,54704.16
2051,17.78279,6000000.0,657105.5,54373.14
2052,31.62278,6000000.0,1168811.0,54041.15
2053,56.23413,6000000.0,2087815.0,53853.25
2054,100.0,6000000.0,3763493.0,54072.7
2055,177.8279,6000000.0,6891850.0,55070.71
2056,316.2278,6000000.0,1.28816E7,57289.52
2057,562.3413,6000000.0,2.483435E7,61494.06
2058,1000.0,6000000.0,5.037374E7,69704.39
2059,1.0E-10,1.0E7,6.23179E-6,93538.27
2060,2.0E-10,1.0E7,1.246358E-5,93538.27
2061,3.0E-10,1.0E7,1.869537E-5,93538.27
2062,4.0E-10,1.0E7,2.492717E-5,93538.27
2063,5.0E-10,1.0E7,3.115895E-5,93538.27
2064,6.0E-10,1.0E7,3.739075E-5,93538.27
2065,7.0E-10,1.0E7,4.362254E-5,93538.27
2066,8.0E-10,1.0E7,4.985432E-5,93538.27
2067,9.0E-10,1.0E7,5.608612E-5,93538.27
2068,1.0E-9,1.0E7,6.23179E-5,93538.27
2069,2.0E-9,1.0E7,1.246358E-4,93538.27
2070,3.0E-9,1.0E7,1.869537E-4,93538.27
2071,4.0E-9,1.0E7,2.492716E-4,93538.27
2072,5.0E-9,1.0E7,3.115895E-4,93538.27
2073,6.0E-9,1.0E7,3.739075E-4,93538.27
2074,7.0E-9,1.0E7,4.362253E-4,93538.27
2075,8.0E-9,1.0E7,4.985433E-4,93538.26
2076,9.0E-9,1.0E7,5.608612E-4,93538.26
2077,1.0E-8,1.0E7,6.23179E-4,93538.26
2078,2.0E-8,1.0E7,0.001246358,93538.26
2079,3.0E-8,1.0E7,0.001869537,93538.26
2080,4.0E-8,1.0E7,0.002492717,93538.26
2081,5.0E-8,1.0E7,0.003115895,93538.26
2082,6.0E-8,1.0E7,0.003739074,93538.26
2083,7.0E-8,1.0E7,0.004362253,93538.26
2084,8.0E-8,1.0E7,0.004985432,93538.26
2085,9.0E-8,1.0E7,0.005608612,93538.26
2086,1.0E-7,1.0E7,0.00623179,93538.26
2087,2.0E-7,1.0E7,0.01246358,93538.25
2088,3.0E-7,1.0E7,0.01869537,93538.25
2089,4.0E-7,1.0E7,0.02492715,93538.24
2090,5.0E-7,1.0E7,0.03115895,93538.24
2091,6.0E-7,1.0E7,0.03739073,93538.23
2092,7.0E-7,1.0E7,0.04362252,93538.23
2093,8.0E-7,1.0E7,0.0498543,93538.22
2094,9.0E-7,1.0E7,0.05608609,93538.21
2095,1.0E-6,1.0E7,0.06231785,93538.21
2096,2.0E-6,1.0E7,0.1246356,93538.15
2097,3.0E-6,1.0E7,0.1869534,93538.09
2098,4.0E-6,1.0E7,0.249271,93538.03
2099,5.0E-6,1.0E7,0.3115885,93537.98
2100,6.0E-6,1.0E7,0.3739061,93537.92
2101,7.0E-6,1.0E7,0.4362234,93537.86
2102,8.0E-6,1.0E7,0.4985408,93537.8
2103,9.0E-6,1.0E7,0.560858,93537.75
2104,1.0E-5,1.0E7,0.6231752,93537.69
2105,2.0E-5,1.0E7,1.246342,93537.11
2106,3.0E-5,1.0E7,1.869502,93536.53
2107,4.0E-5,1.0E7,2.492653,93535.96
2108,5.0E-5,1.0E7,3.115803,93535.38
2109,6.0E-5,1.0E7,3.738964,93534.8
2110,7.0E-5,1.0E7,4.362124,93534.23
2111,8.0E-5,1.0E7,4.985285,93533.65
2112,9.0E-5,1.0E7,5.608446,93533.07
2113,1.0E-4,1.0E7,6.231606,93532.5
2114,2.0E-4,1.0E7,12.46321,93528.57
2115,3.0E-4,1.0E7,18.69482,93526.68
2116,4.0E-4,1.0E7,24.92642,93525.36
2117,5.0E-4,1.0E7,31.15804,93524.1
2118,6.0E-4,1.0E7,37.38966,93523.83
2119,7.0E-4,1.0E7,43.62122,93524.22
2120,8.0E-4,1.0E7,49.85275,93524.56
2121,9.0E-4,1.0E7,56.0843,93524.69
2122,0.001,1.0E7,62.31596,93524.66
2123,0.002,1.0E7,124.6253,93518.27
2124,0.003,1.0E7,186.9306,93515.58
2125,0.004,1.0E7,249.2353,93512.92
2126,0.005,1.0E7,311.5391,93510.31
2127,0.006,1.0E7,373.8422,93507.73
2128,0.007,1.0E7,436.1445,93505.21
2129,0.008,1.0E7,498.446,93502.74
2130,0.009,1.0E7,560.7466,93500.33
2131,0.01,1.0E7,623.0464,93497.99
2132,0.02,1.0E7,1245.989,93479.26
2133,0.03,1.0E7,1868.821,93465.52
2134,0.04,1.0E7,2491.554,93451.84
2135,0.05,1.0E7,3114.207,93439.07
2136,0.06,1.0E7,3736.791,93428.07
2137,0.07,1.0E7,4359.302,93418.78
2138,0.08,1.0E7,4981.795,93407.87
2139,0.09,1.0E7,5604.249,93396.56
2140,0.1,1.0E7,6226.62,93385.81
2141,0.177828,1.0E7,11069.24,93334.51
2142,0.316228,1.0E7,19678.03,93274.45
2143,0.562341,1.0E7,34980.0,93188.44
2144,1.0,1.0E7,62173.38,93087.17
2145,1.778279,1.0E7,110494.6,92991.13
2146,3.162278,1.0E7,196376.9,92819.21
2147,5.623413,1.0E7,348941.5,92601.97
2148,10.0,1.0E7,620000.6,92369.78
2149,17.78279,1.0E7,1101643.0,92084.33
2150,31.62278,1.0E7,1958216.0,91778.93
2151,56.23413,1.0E7,3487834.0,91519.28
2152,100.0,1.0E7,6236198.0,91560.16
2153,177.8279,1.0E7,1.123433E7,92143.46
2154,316.2278,1.0E7,2.0427E7,93570.41
2155,562.3413,1.0E7,3.776963E7,96487.42
2156,1000.0,1.0E7,7.19836E7,102733.9
